config_tag,classifier,fold_id,repeat,fold,outer_seed,best_ell,best_k,best_gamma,best_C,inner_best_val,n_test,n_test_control,n_test_adhd,n_train,n_train_control,n_train_adhd,tp,tn,fp,fn,accuracy,balanced_accuracy,sensitivity,specificity,precision,recall,f1,auc_roc,mcc,best_T,best_rho,n_test_composition,n_test_adhd_composition,n_test_control_composition,class_balance_adhd,duration_mean,duration_std,duration_min,duration_max,duration_range,duration_mean_adhd,duration_mean_ctrl,duration_gap_adhd_minus_ctrl
N4G4,PPK-SVM,r5f3,4,2,4,,,,100.0,0.6605392156862745,24,12,12,97,48,49,7,11,1,5,0.75,0.75,0.5833333333333334,0.9166666666666666,0.875,0.5833333333333334,0.7,0.8402777777777778,0.5303300858899107,5.0,0.85,24,12,12,0.5,135.7305,51.740023658420505,77.297,276.0,198.703,151.63016666666667,119.83083333333333,31.799333333333337
N4G4,PPK-SVM,r5f4,4,3,4,,,,1.0,0.7935049019607843,24,12,12,97,48,49,9,4,8,3,0.5416666666666666,0.5416666666666666,0.75,0.3333333333333333,0.5294117647058824,0.75,0.6206896551724138,0.4513888888888889,0.0916698497028211,15.0,0.55,24,12,12,0.5,138.10058333333333,43.55544643616482,76.742,267.117,190.375,161.35799999999998,114.84316666666668,46.5148333333333
N4G4,PPK-SVM,r5f5,4,4,4,,,,1.0,0.792279411764706,24,12,12,97,48,49,11,3,9,1,0.5833333333333334,0.5833333333333333,0.9166666666666666,0.25,0.55,0.9166666666666666,0.6875,0.6041666666666667,0.2236067977499789,1.0,0.1,24,12,12,0.5,141.49783333333332,52.48833613427776,72.547,304.922,232.37500000000003,150.74875,132.24691666666666,18.501833333333337
N5G5,PPK-SVM,r1f1,0,0,0,,,,100.0,0.7291666666666666,25,12,13,96,48,48,9,12,0,4,0.84,0.8461538461538461,0.6923076923076923,1.0,1.0,0.6923076923076923,0.8181818181818182,0.8397435897435898,0.7205766921228921,1.0,0.1,25,13,12,0.52,139.05904,55.1402558704316,81.656,337.906,256.25,153.25053846153847,123.68491666666667,29.565621794871802
N5G5,PPK-SVM,r1f2,0,1,0,,,,100.0,0.7935049019607843,24,12,12,97,48,49,8,6,6,4,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.7638888888888888,0.1690308509457033,2.0,0.25,24,12,12,0.5,143.67525,56.15350360763827,62.367,276.0,213.633,156.019,131.3315,24.6875
N5G5,PPK-SVM,r1f3,0,2,0,,,,1.0,0.7506127450980392,24,12,12,97,48,49,10,11,1,2,0.875,0.875,0.8333333333333334,0.9166666666666666,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.9444444444444444,0.7526178090063816,5.0,0.4,24,12,12,0.5,135.37212499999998,33.2956763250158,84.875,212.164,127.28899999999999,139.278,131.46625,7.811749999999989
N5G5,PPK-SVM,r1f4,0,3,0,,,,100.0,0.7947303921568628,24,12,12,97,48,49,9,7,5,3,0.6666666666666666,0.6666666666666667,0.75,0.5833333333333334,0.6428571428571429,0.75,0.6923076923076923,0.7083333333333333,0.3380617018914066,3.0,0.55,24,12,12,0.5,139.97783333333334,42.722653941405625,76.742,262.266,185.524,158.27666666666667,121.67900000000002,36.597666666666655
N5G5,PPK-SVM,r1f5,0,4,0,,,,10.0,0.7616421568627452,24,12,12,97,48,49,11,8,4,1,0.7916666666666666,0.7916666666666666,0.9166666666666666,0.6666666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8402777777777778,0.6024640760767094,2.0,0.1,24,12,12,0.5,141.32458333333332,54.51068565680827,81.852,304.922,223.07000000000002,166.25716666666668,116.392,49.86516666666668
N5G5,PPK-SVM,r2f1,1,0,1,,,,100.0,0.78125,25,12,13,96,48,48,8,8,4,5,0.64,0.641025641025641,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.6153846153846154,0.64,0.6858974358974359,0.282051282051282,3.0,0.55,25,13,12,0.52,124.92932,54.5458432450173,72.547,337.906,265.35900000000004,135.27638461538461,113.71999999999998,21.55638461538463
N5G5,PPK-SVM,r2f2,1,1,1,,,,10.0,0.7935049019607843,24,12,12,97,48,49,9,7,5,3,0.6666666666666666,0.6666666666666667,0.75,0.5833333333333334,0.6428571428571429,0.75,0.6923076923076923,0.763888888888889,0.3380617018914066,7.0,0.55,24,12,12,0.5,145.37083333333334,38.12269416167918,62.367,219.375,157.008,154.39658333333335,136.34508333333335,18.051500000000004
N5G5,PPK-SVM,r2f3,1,2,1,,,,10.0,0.7414215686274509,24,12,12,97,48,49,10,8,4,2,0.75,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8541666666666666,0.50709255283711,15.0,0.4,24,12,12,0.5,146.8315,54.47872162437448,81.852,304.922,223.07000000000002,159.26891666666668,134.39408333333336,24.874833333333328
N5G5,PPK-SVM,r2f4,1,3,1,,,,10.0,0.7218137254901961,24,12,12,97,48,49,8,10,2,4,0.75,0.75,0.6666666666666666,0.8333333333333334,0.8,0.6666666666666666,0.7272727272727273,0.8819444444444445,0.50709255283711,3.0,0.4,24,12,12,0.5,154.294625,56.42873842814839,84.875,276.0,191.125,187.42958333333334,121.15966666666668,66.26991666666666
N5G5,PPK-SVM,r2f5,1,4,1,,,,1.0,0.698529411764706,24,12,12,97,48,49,11,9,3,1,0.8333333333333334,0.8333333333333333,0.9166666666666666,0.75,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8819444444444445,0.6761234037828132,1.0,0.1,24,12,12,0.5,128.57129166666667,29.750063230446756,76.969,189.008,112.03900000000002,138.20775,118.93483333333332,19.27291666666669
N5G5,PPK-SVM,r3f1,2,0,2,,,,10.0,0.7708333333333334,25,12,13,96,48,48,11,9,3,2,0.8,0.7980769230769231,0.8461538461538461,0.75,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.935897435897436,0.6000124873825419,3.0,0.4,25,13,12,0.52,148.91500000000002,53.16893227487271,62.367,304.922,242.55500000000004,160.75407692307692,136.08933333333331,24.66474358974361
N5G5,PPK-SVM,r3f2,2,1,2,,,,10.0,0.75,24,12,12,97,48,49,10,10,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9583333333333334,0.6666666666666666,15.0,0.55,24,12,12,0.5,138.69958333333332,55.48505024184965,81.852,337.906,256.054,155.9655,121.43366666666668,34.53183333333331
N5G5,PPK-SVM,r3f3,2,2,2,,,,10.0,0.8462009803921569,24,12,12,97,48,49,7,8,4,5,0.625,0.625,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.6597222222222222,0.2508726030021272,2.0,0.4,24,12,12,0.5,136.72629166666667,36.05145767598595,84.93,236.508,151.578,144.09966666666668,129.3529166666667,14.746749999999992
N5G5,PPK-SVM,r3f4,2,3,2,,,,10.0,0.7830882352941176,24,12,12,97,48,49,12,8,4,0,0.8333333333333334,0.8333333333333333,1.0,0.6666666666666666,0.75,1.0,0.8571428571428571,0.875,0.7071067811865476,5.0,0.25,24,12,12,0.5,140.98575,44.12828991873778,77.297,262.266,184.96900000000002,162.97600000000003,118.99549999999999,43.980500000000035
N5G5,PPK-SVM,r3f5,2,4,2,,,,100.0,0.8351715686274509,24,12,12,97,48,49,8,9,3,4,0.7083333333333334,0.7083333333333333,0.6666666666666666,0.75,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.7430555555555556,0.4181210050035454,5.0,0.25,24,12,12,0.5,133.67154166666668,53.411099081825895,72.547,276.0,203.453,148.66083333333333,118.68225,29.978583333333333
N5G5,PPK-SVM,r4f1,3,0,3,,,,10.0,0.8229166666666666,25,12,13,96,48,48,9,6,6,4,0.6,0.5961538461538461,0.6923076923076923,0.5,0.6,0.6923076923076923,0.6428571428571429,0.7692307692307693,0.196116135138184,15.0,0.55,25,13,12,0.52,149.061,58.00218394523319,76.969,304.922,227.95300000000003,164.20976923076927,132.6498333333333,31.559935897435963
N5G5,PPK-SVM,r4f2,3,1,3,,,,10.0,0.7726715686274509,24,12,12,97,48,49,11,8,4,1,0.7916666666666666,0.7916666666666666,0.9166666666666666,0.6666666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8125,0.6024640760767094,7.0,0.55,24,12,12,0.5,135.3835,42.05152569635619,72.547,267.117,194.57000000000002,142.1256666666667,128.64133333333334,13.484333333333353
N5G5,PPK-SVM,r4f3,3,2,3,,,,1.0,0.7089460784313726,24,12,12,97,48,49,9,9,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8402777777777777,0.5,1.0,0.25,24,12,12,0.5,145.55833333333334,60.74179649149747,76.742,337.906,261.164,166.7065,124.41016666666667,42.29633333333334
N5G5,PPK-SVM,r4f4,3,3,3,,,,100.0,0.7634803921568628,24,12,12,97,48,49,9,7,5,3,0.6666666666666666,0.6666666666666667,0.75,0.5833333333333334,0.6428571428571429,0.75,0.6923076923076923,0.7083333333333334,0.3380617018914066,2.0,0.25,24,12,12,0.5,134.65983333333335,41.52112954363971,62.367,219.375,157.008,153.57741666666666,115.74225,37.835166666666666
N5G5,PPK-SVM,r4f5,3,4,3,,,,1.0,0.7530637254901961,24,12,12,97,48,49,9,6,6,3,0.625,0.625,0.75,0.5,0.6,0.75,0.6666666666666666,0.6527777777777777,0.2581988897471611,15.0,0.85,24,12,12,0.5,134.32941666666667,37.0254124104873,77.297,228.258,150.961,145.54874999999998,123.11008333333332,22.438666666666663
N5G5,PPK-SVM,r5f1,4,0,4,,,,100.0,0.71875,25,12,13,96,48,48,12,10,2,1,0.88,0.8782051282051282,0.9230769230769232,0.8333333333333334,0.8571428571428571,0.9230769230769232,0.8888888888888888,0.8974358974358975,0.761306166786451,2.0,0.25,25,13,12,0.52,145.00536,46.08891100170771,62.367,262.266,199.89900000000003,159.34561538461537,129.47008333333335,29.875532051282022
N5G5,PPK-SVM,r5f2,4,1,4,,,,10.0,0.7316176470588235,24,12,12,97,48,49,7,12,0,5,0.7916666666666666,0.7916666666666667,0.5833333333333334,1.0,1.0,0.5833333333333334,0.7368421052631579,0.9027777777777776,0.641688947919748,2.0,0.4,24,12,12,0.5,138.82679166666665,51.680408990994344,81.852,337.906,256.054,149.49091666666666,128.16266666666667,21.328249999999997
N5G5,PPK-SVM,r5f3,4,2,4,,,,1.0,0.6482843137254902,24,12,12,97,48,49,10,11,1,2,0.875,0.875,0.8333333333333334,0.9166666666666666,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.9652777777777778,0.7526178090063816,1.0,0.1,24,12,12,0.5,135.7305,51.740023658420505,77.297,276.0,198.703,151.63016666666667,119.83083333333333,31.799333333333337
N5G5,PPK-SVM,r5f4,4,3,4,,,,1.0,0.7824754901960785,24,12,12,97,48,49,10,4,8,2,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.4722222222222222,0.1924500897298752,1.0,0.25,24,12,12,0.5,138.10058333333333,43.55544643616482,76.742,267.117,190.375,161.35799999999998,114.84316666666668,46.5148333333333
N5G5,PPK-SVM,r5f5,4,4,4,,,,1.0,0.7830882352941176,24,12,12,97,48,49,10,2,10,2,0.5,0.5,0.8333333333333334,0.1666666666666666,0.5,0.8333333333333334,0.625,0.6527777777777778,0.0,1.0,0.1,24,12,12,0.5,141.49783333333332,52.48833613427776,72.547,304.922,232.37500000000003,150.74875,132.24691666666666,18.501833333333337
