config_tag,classifier,permutation_index,balanced_accuracy
N4G4,KNN,391,0.42153846153846153
N4G4,KNN,392,0.4229487179487179
N4G4,KNN,393,0.6041025641025641
N4G4,KNN,394,0.5502564102564103
N4G4,KNN,395,0.5455128205128205
N4G4,KNN,396,0.47397435897435897
N4G4,KNN,397,0.5407692307692308
N4G4,KNN,398,0.5294871794871795
N4G4,KNN,399,0.5398717948717949
N4G4,KNN,400,0.5346153846153846
N4G4,KNN,401,0.5297435897435897
N4G4,KNN,402,0.516025641025641
N4G4,KNN,403,0.5283333333333333
N4G4,KNN,404,0.523974358974359
N4G4,KNN,405,0.5373076923076924
N4G4,KNN,406,0.4434615384615384
N4G4,KNN,407,0.4451282051282051
N4G4,KNN,408,0.566923076923077
N4G4,KNN,409,0.5564102564102564
N4G4,KNN,410,0.5035897435897436
N4G4,KNN,411,0.5438461538461538
N4G4,KNN,412,0.5707692307692308
N4G4,KNN,413,0.5306410256410257
N4G4,KNN,414,0.48692307692307696
N4G4,KNN,415,0.43346153846153845
N4G4,KNN,416,0.5143589743589744
N4G4,KNN,417,0.5229487179487179
N4G4,KNN,418,0.4426923076923077
N4G4,KNN,419,0.5051282051282051
N4G4,KNN,420,0.5107692307692308
N4G4,KNN,421,0.48410256410256414
N4G4,KNN,422,0.518974358974359
N4G4,KNN,423,0.4765384615384615
N4G4,KNN,424,0.4864102564102564
N4G4,KNN,425,0.5284615384615384
N4G4,KNN,426,0.5625641025641026
N4G4,KNN,427,0.5342307692307693
N4G4,KNN,428,0.4952564102564102
N4G4,KNN,429,0.4664102564102564
N4G4,KNN,430,0.47461538461538466
N4G4,KNN,431,0.460897435897436
N4G4,KNN,432,0.48820512820512824
N4G4,KNN,433,0.4248717948717949
N4G4,KNN,434,0.4173076923076923
N4G4,KNN,435,0.4824358974358974
N4G4,KNN,436,0.5914102564102565
N4G4,KNN,437,0.4714102564102564
N4G4,KNN,438,0.45346153846153847
N4G4,KNN,439,0.5244871794871795
N4G4,KNN,440,0.4608974358974359
N4G4,KNN,441,0.4571794871794872
N4G4,KNN,442,0.47705128205128206
N4G4,KNN,443,0.47128205128205125
N4G4,KNN,444,0.49717948717948723
N4G4,KNN,445,0.5302564102564102
N4G4,KNN,446,0.445
N4G4,KNN,447,0.46243589743589736
N4G4,KNN,448,0.480897435897436
N4G4,KNN,449,0.4724358974358974
N4G4,KNN,450,0.515
N4G4,KNN,451,0.5369230769230768
N4G4,KNN,452,0.4864102564102564
N4G4,KNN,453,0.5110256410256411
N4G4,KNN,454,0.5379487179487179
N4G4,KNN,455,0.388974358974359
N4G4,KNN,456,0.41743589743589743
N4G4,KNN,457,0.49448717948717946
N4G4,KNN,458,0.4807692307692308
N4G4,KNN,459,0.5120512820512821
N4G4,KNN,460,0.44897435897435906
N4G4,KNN,461,0.5205128205128206
N4G4,KNN,462,0.5625641025641026
N4G4,KNN,463,0.5556410256410256
N4G4,KNN,464,0.5299999999999999
N4G4,KNN,465,0.4694871794871795
N4G4,KNN,466,0.5224358974358975
N4G4,KNN,467,0.4452564102564103
N4G4,KNN,468,0.5275641025641026
N4G4,KNN,469,0.4600000000000001
N4G4,KNN,470,0.4888461538461538
N4G4,KNN,471,0.4860256410256411
N4G4,KNN,472,0.5349999999999999
N4G4,KNN,473,0.4758974358974358
N4G4,KNN,474,0.5143589743589743
N4G4,KNN,475,0.5237179487179487
N4G4,KNN,476,0.48858974358974355
N4G4,KNN,477,0.5074358974358976
N4G4,KNN,478,0.5356410256410257
N4G4,KNN,479,0.5297435897435898
N4G4,KNN,480,0.4697435897435897
N4G4,KNN,481,0.5439743589743589
N4G4,KNN,482,0.5170512820512821
N4G4,KNN,483,0.5187179487179487
N4G4,KNN,484,0.48576923076923073
N4G4,KNN,485,0.5012820512820513
N4G4,KNN,486,0.49679487179487175
N4G4,KNN,487,0.4903846153846153
N4G4,KNN,488,0.5121794871794872
N4G4,KNN,489,0.4856410256410257
N4G4,KNN,490,0.4705128205128205
N4G4,KNN,491,0.525
N4G4,KNN,492,0.5576923076923077
N4G4,KNN,493,0.5075641025641026
N4G4,KNN,494,0.45910256410256417
N4G4,KNN,495,0.5475641025641026
N4G4,KNN,496,0.5641025641025641
N4G4,KNN,497,0.5108974358974359
N4G4,KNN,498,0.5452564102564103
N4G4,KNN,499,0.5226923076923077
N4G4,KNN,500,0.5111538461538462
N4G4,KNN,501,0.5923076923076923
N4G4,KNN,502,0.5043589743589744
N4G4,KNN,503,0.5541025641025642
N4G4,KNN,504,0.47166666666666673
N4G4,KNN,505,0.5452564102564103
N4G4,KNN,506,0.4516666666666667
N4G4,KNN,507,0.492948717948718
N4G4,KNN,508,0.49333333333333335
N4G4,KNN,509,0.5596153846153846
N4G4,KNN,510,0.5119230769230768
